Fid,TripID,RouteID,StopID,StopName,WeekBeginning,NumberOfBoardings,Label
192.229.173.173-10.42.0.211-80-46621-6,44777,700,73072,205 Holbrooks Rd,30-06-2022  72:00:00 AM,14,1
10.42.0.211-10.42.0.1-38517-53-17,44777,700,73924,9B  Marion Rd,30-06-2022  72:00:00 AM,17,0
10.42.0.42-23.60.136.84-58619-443-6,44777,700,72294,223 Woodville Rd,30-06-2022  72:00:00 AM,12,1
10.42.0.211-23.206.166.62-39416-80-6,44777,700,72940,77  Grange Rd,30-06-2022  72:00:00 AM,7,0
180.76.147.97-10.42.0.211-80-35186-6,44777,700,73945,9C  Marion Rd,30-06-2022  72:00:00 AM,7,1
172.217.3.110-10.42.0.151-443-38699-17,44777,700,74754,780 Cross Rd,30-06-2022  72:00:00 AM,12,1
10.42.0.211-104.94.222.37-36000-80-6,44777,700,74770,783 Cross Rd,30-06-2022  72:00:00 AM,7,0
172.217.10.99-10.42.0.42-443-33161-6,44777,700,72562,278 Findon Rd,30-06-2022  72:00:00 AM,12,1
219.142.78.162-10.42.0.211-80-41483-6,44777,700,73873,8K  Marion Rd,30-06-2022  72:00:00 AM,5,0
10.42.0.42-66.102.255.61-49849-443-6,44777,700,73670,8F  Marion Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.211-23.194.140.226-48114-80-6,44777,700,74067,763 Cross Rd,30-06-2022  72:00:00 AM,10,1
10.42.0.211-106.39.169.66-46462-443-6,44777,700,73907,9A  Marion Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.211-66.231.239.124-34514-443-6,44777,700,74062,20  Cross Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.151-50.112.28.116-32858-80-6,44777,700,74722,773 Cross Rd,30-06-2022  72:00:00 AM,11,1
10.42.0.42-103.7.30.118-49911-80-6,44777,700,74756,787 Cross Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.211-23.23.129.231-33526-443-6,44777,700,73796,73  Holbrooks Rd,30-06-2022  72:00:00 AM,12,1
10.42.0.211-77.234.44.40-59337-80-6,44777,700,73524,8C  Marion Rd,30-06-2022  72:00:00 AM,7,0
172.217.12.131-10.42.0.151-443-46703-6,44777,700,73875,9  Marion Rd,30-06-2022  72:00:00 AM,12,1
172.217.3.106-10.42.0.211-443-52921-6,44777,700,72276,224 Woodville Rd,30-06-2022  72:00:00 AM,3,0
8.0.6.4-8.6.0.1-0-0-0,44777,700,72266,Zone A Arndale Interchange,30-06-2022  72:00:00 AM,74,0
172.217.6.206-10.42.0.151-443-50436-6,44777,700,72472,220 Woodville Rd,30-06-2022  72:00:00 AM,7,0
183.79.248.124-10.42.0.151-443-53684-6,44777,700,72576,279 Woodville Rd,30-06-2022  72:00:00 AM,3,0
8.0.6.4-8.6.0.1-0-0-0,44777,700,73383,8A  Marion Rd,30-06-2022  72:00:00 AM,3,0
10.42.0.151-31.13.71.36-45554-443-6,44777,700,72780,22A  Crittenden Rd,30-06-2022  72:00:00 AM,18,1
10.42.0.211-64.71.142.120-37147-443-6,44777,700,74779,772 Cross Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.151-104.192.110.245-52502-80-6,44777,700,74757,779 Cross Rd,30-06-2022  72:00:00 AM,3,0
209.10.120.26-10.42.0.211-80-42920-6,44777,700,72726,23  Findon Rd,30-06-2022  72:00:00 AM,4,0
10.42.0.211-10.42.0.1-20273-53-17,44777,700,73273,203 Holbrooks Rd,30-06-2022  72:00:00 AM,7,0
202.77.129.150-10.42.0.211-80-35163-6,44777,700,74049,786 Marion Rd,30-06-2022  72:00:00 AM,12,1
10.42.0.211-123.125.29.138-56250-443-6,44777,700,74704,770 Cross Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.1-10.42.0.42-53-5697-17,44777,700,73335,9A  Holbrooks Rd,30-06-2022  72:00:00 AM,12,1
180.149.135.239-10.42.0.42-80-42781-6,44778,700,73524,8C  Marion Rd,30-06-2022  72:00:00 AM,15,1
172.217.10.98-10.42.0.211-443-52461-6,44778,700,73586,8D  Marion Rd,30-06-2022  72:00:00 AM,12,1
131.253.61.68-10.42.0.211-443-43706-6,44778,700,73774,8H  Marion Rd,30-06-2022  72:00:00 AM,7,0
203.205.158.35-10.42.0.211-80-36572-6,44778,700,72257,25 Torrens Rd,30-06-2022  72:00:00 AM,7,1
203.205.158.60-10.42.0.211-80-49274-6,44778,700,74732,775 Cross Rd,30-06-2022  72:00:00 AM,7,0
172.217.7.227-10.42.0.211-443-45832-6,44778,700,74736,776 Cross Rd,30-06-2022  72:00:00 AM,2,0
10.42.0.151-31.13.80.5-52262-443-6,44778,700,72672,277 Findon Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.151-103.235.46.212-50769-443-6,44778,700,73924,9B  Marion Rd,30-06-2022  72:00:00 AM,12,1
172.217.12.138-10.42.0.151-443-59192-6,44778,700,72839,27  Crittenden Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.211-66.231.239.124-47686-443-6,44778,700,74770,783 Cross Rd,30-06-2022  72:00:00 AM,12,1
172.217.10.97-10.42.0.42-443-43500-6,44778,700,72726,23  Findon Rd,30-06-2022  72:00:00 AM,4,0
172.217.12.138-10.42.0.211-443-46861-6,44778,700,74099,768 Cross Rd,30-06-2022  72:00:00 AM,4,1
10.42.0.211-10.42.0.1-56921-53-17,44778,700,72576,279 Woodville Rd,30-06-2022  72:00:00 AM,9,0
10.42.0.151-119.167.164.115-50949-80-6,44778,700,74024,70  Marion Rd,30-06-2022  72:00:00 AM,12,1
10.42.0.211-65.39.128.135-32982-80-6,44778,700,72780,22A  Crittenden Rd,30-06-2022  72:00:00 AM,13,1
10.42.0.211-106.11.94.1-58477-443-6,44778,700,73335,9A  Holbrooks Rd,30-06-2022  72:00:00 AM,5,0
198.105.244.11-10.42.0.211-80-54045-6,44778,700,72472,220 Woodville Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.211-66.231.239.122-42214-80-6,44778,700,74724,774 Cross Rd,30-06-2022  72:00:00 AM,9,0
172.217.11.10-10.42.0.211-443-36462-6,44778,700,73383,8A  Marion Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.211-23.23.157.167-46222-443-6,44778,700,72350,222 Woodville Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.211-74.6.105.13-54814-443-6,44778,700,73796,73  Holbrooks Rd,30-06-2022  72:00:00 AM,12,1
172.217.3.99-10.42.0.42-443-59212-6,44778,700,73779,8G  Marion Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.211-64.71.142.124-55671-443-6,44778,700,74704,770 Cross Rd,30-06-2022  72:00:00 AM,13,1
10.42.0.151-10.42.0.1-45799-53-17,44778,700,72276,224 Woodville Rd,30-06-2022  72:00:00 AM,7,0
172.217.10.106-10.42.0.211-443-59705-6,44778,700,72404,227 Woodville Rd,30-06-2022  72:00:00 AM,13,1
172.217.12.161-10.42.0.42-443-60807-6,44778,700,74089,766 Cross Rd,30-06-2022  72:00:00 AM,8,0
174.129.32.118-10.42.0.211-443-46774-6,44778,700,74074,764 Cross Rd,30-06-2022  72:00:00 AM,7,1
5.61.39.3-10.42.0.42-80-44244-6,44778,700,74757,779 Cross Rd,30-06-2022  72:00:00 AM,2,0
10.42.0.211-31.13.80.52-59176-443-6,44778,700,72266,Zone A Arndale Interchange,30-06-2022  72:00:00 AM,75,1
10.42.0.211-10.42.0.1-9221-53-17,44778,700,72562,278 Findon Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.151-52.84.29.112-50521-443-6,44778,700,72877,22  Crittenden Rd,30-06-2022  72:00:00 AM,7,1
198.11.189.2-10.42.0.211-443-36289-6,44778,700,73273,203 Holbrooks Rd,30-06-2022  72:00:00 AM,2,0
10.42.0.151-10.42.0.1-10081-53-17,44778,700,72890,79  Crittenden Rd,30-06-2022  72:00:00 AM,7,1
172.217.6.238-10.42.0.151-443-40134-6,44778,700,73072,205 Holbrooks Rd,30-06-2022  72:00:00 AM,7,1
172.217.9.227-10.42.0.42-443-47495-6,44778,700,74049,786 Marion Rd,30-06-2022  72:00:00 AM,7,0
203.205.158.60-10.42.0.211-80-47615-6,44779,700,72726,23  Findon Rd,30-06-2022  72:00:00 AM,3,0
8.0.6.4-8.6.0.1-0-0-0,44779,700,73335,9A  Holbrooks Rd,30-06-2022  72:00:00 AM,7,0
172.217.3.106-10.42.0.211-443-48905-6,44779,700,74704,770 Cross Rd,30-06-2022  72:00:00 AM,8,1
156.154.200.36-10.42.0.151-443-36907-6,44779,700,72780,22A  Crittenden Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.211-104.192.110.245-55137-443-6,44779,700,74024,70  Marion Rd,30-06-2022  72:00:00 AM,12,1
10.42.0.211-10.42.0.1-32217-53-17,44779,700,74770,783 Cross Rd,30-06-2022  72:00:00 AM,7,1
172.217.10.46-10.42.0.151-443-53882-6,44779,700,72472,220 Woodville Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.211-10.42.0.1-31039-53-17,44779,700,74724,774 Cross Rd,30-06-2022  72:00:00 AM,7,0
174.35.73.107-10.42.0.211-80-50200-6,44779,700,74067,763 Cross Rd,30-06-2022  72:00:00 AM,13,1
172.217.10.46-10.42.0.211-443-43320-6,44779,700,74087,765 Cross Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.211-23.23.129.231-42832-443-6,44779,700,74097,767 Cross Rd,30-06-2022  72:00:00 AM,6,1
10.42.0.42-104.193.88.109-45271-80-6,44779,700,72576,279 Woodville Rd,30-06-2022  72:00:00 AM,5,0
10.42.0.211-54.192.38.18-39970-443-6,44779,700,73273,203 Holbrooks Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.211-104.192.110.245-53603-80-6,44779,700,74756,787 Cross Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.42-62.138.0.117-59763-80-6,44779,700,72404,227 Woodville Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.211-47.93.76.169-58601-80-6,44779,700,72940,77  Grange Rd,30-06-2022  72:00:00 AM,5,0
10.42.0.42-52.173.205.111-47338-443-6,44779,700,72966,207 Holbrooks Rd,30-06-2022  72:00:00 AM,7,1
172.217.12.206-10.42.0.151-443-44967-6,44779,700,74732,775 Cross Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.151-98.139.180.180-44636-443-6,44779,700,74736,776 Cross Rd,30-06-2022  72:00:00 AM,13,1
183.79.249.252-10.42.0.42-443-39808-6,44779,700,72266,Zone A Arndale Interchange,30-06-2022  72:00:00 AM,28,1
172.217.12.170-10.42.0.151-443-49523-6,44779,700,74094,77  Marion Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.42-52.84.26.179-33200-443-6,44779,700,72890,79  Crittenden Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.42-121.12.98.63-52304-80-6,44779,700,74049,786 Marion Rd,30-06-2022  72:00:00 AM,2,0
203.205.147.229-10.42.0.211-80-42841-6,44779,700,74733,77A  Marion Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.211-106.39.162.36-60683-80-6,44779,700,72562,278 Findon Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.211-104.192.110.245-53199-80-6,44779,700,72937,78  Crittenden Rd,30-06-2022  72:00:00 AM,13,1
172.217.10.67-10.42.0.151-80-33672-6,44779,700,72350,222 Woodville Rd,30-06-2022  72:00:00 AM,2,0
10.42.0.151-123.125.29.220-48964-80-6,44779,700,74744,777 Cross Rd,30-06-2022  72:00:00 AM,7,1
180.149.136.194-10.42.0.211-80-41591-6,44720,700,72726,23  Findon Rd,30-06-2022  72:00:00 AM,7,0
211.236.244.151-10.42.0.211-80-33416-6,44720,700,72858,20  Crittenden Rd,30-06-2022  72:00:00 AM,12,1
172.217.12.202-10.42.0.151-443-49247-6,44720,700,73273,203 Holbrooks Rd,30-06-2022  72:00:00 AM,26,0
10.42.0.211-104.97.95.172-59823-80-6,44720,700,73335,9A  Holbrooks Rd,30-06-2022  72:00:00 AM,73,1
140.205.250.8-10.42.0.211-443-33780-6,44720,700,72266,Zone A Arndale Interchange,30-06-2022  72:00:00 AM,29,0
172.217.11.34-10.42.0.211-443-56075-6,44720,700,74724,774 Cross Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.151-23.208.87.120-40692-80-6,44720,700,74757,779 Cross Rd,30-06-2022  72:00:00 AM,3,0
10.42.0.42-31.13.71.36-42392-443-6,44720,700,72276,224 Woodville Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.1-10.42.0.42-53-47801-17,44720,700,72472,220 Woodville Rd,30-06-2022  72:00:00 AM,77,0
172.217.11.42-10.42.0.211-443-47421-6,44720,700,72576,279 Woodville Rd,30-06-2022  72:00:00 AM,17,1
10.42.0.211-31.13.71.52-60163-80-6,44720,700,72780,22A  Crittenden Rd,30-06-2022  72:00:00 AM,12,1
10.42.0.211-120.76.223.181-45742-83-6,44720,700,73383,8A  Marion Rd,30-06-2022  72:00:00 AM,7,0
172.217.6.206-10.42.0.151-443-47908-6,44720,700,73796,73  Holbrooks Rd,30-06-2022  72:00:00 AM,5,0
172.217.9.234-10.42.0.211-443-40966-6,44720,700,74062,20  Cross Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.151-54.192.38.65-42793-443-6,44720,700,73524,8C  Marion Rd,30-06-2022  72:00:00 AM,12,1
172.217.9.225-10.42.0.211-443-51220-6,44720,700,74704,770 Cross Rd,30-06-2022  72:00:00 AM,5,0
172.217.10.110-10.42.0.151-443-56779-6,44720,700,74756,787 Cross Rd,30-06-2022  72:00:00 AM,2,1
172.217.11.14-10.42.0.151-443-40537-6,44720,700,73045,206 Holbrooks Rd,30-06-2022  72:00:00 AM,7,0
219.142.78.162-10.42.0.42-80-60078-6,44720,700,72657,276 Findon Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.211-66.198.24.250-58789-80-6,44720,700,74067,763 Cross Rd,30-06-2022  72:00:00 AM,5,0
203.205.158.60-10.42.0.211-80-51691-6,44720,700,74770,783 Cross Rd,30-06-2022  72:00:00 AM,7,1
182.22.24.124-10.42.0.211-443-41863-6,44720,700,72839,27  Crittenden Rd,30-06-2022  72:00:00 AM,3,0
216.58.219.234-10.42.0.151-443-36312-6,44720,700,74744,777 Cross Rd,30-06-2022  72:00:00 AM,7,0
239.255.255.250-10.42.0.1-1900-38297-17,44720,700,73072,205 Holbrooks Rd,30-06-2022  72:00:00 AM,7,0
198.11.190.7-10.42.0.211-443-41148-6,44720,700,72294,223 Woodville Rd,30-06-2022  72:00:00 AM,12,1
10.42.0.211-10.42.0.1-10306-53-17,44720,700,72404,227 Woodville Rd,30-06-2022  72:00:00 AM,2,0
10.42.0.1-10.42.0.42-53-8910-17,44720,700,72937,78  Crittenden Rd,30-06-2022  72:00:00 AM,7,1
169.45.248.113-10.42.0.211-5222-38905-6,44720,700,72940,77  Grange Rd,30-06-2022  72:00:00 AM,3,0
192.229.173.173-10.42.0.211-80-42355-6,44720,700,74087,765 Cross Rd,30-06-2022  72:00:00 AM,12,1
180.163.255.159-10.42.0.211-80-34980-6,44720,700,74094,77  Marion Rd,30-06-2022  72:00:00 AM,2,0
10.42.0.151-34.192.64.49-34588-443-6,44720,700,72257,25 Torrens Rd,30-06-2022  72:00:00 AM,12,1
10.42.0.151-52.84.137.241-47415-443-6,44720,700,74732,775 Cross Rd,30-06-2022  72:00:00 AM,12,1
10.42.0.151-10.42.0.1-44934-53-17,44720,700,74736,776 Cross Rd,30-06-2022  72:00:00 AM,38,0
10.42.0.211-23.206.162.129-35456-80-6,44720,700,74762,782 Cross Rd,30-06-2022  72:00:00 AM,7,1
172.217.12.195-10.42.0.151-443-37006-6,44720,700,72350,222 Woodville Rd,30-06-2022  72:00:00 AM,4,0
10.42.0.211-103.7.30.118-56420-80-6,44720,700,74097,767 Cross Rd,30-06-2022  72:00:00 AM,3,0
8.39.37.61-10.42.0.151-443-36394-6,44727,700,73072,205 Holbrooks Rd,30-06-2022  72:00:00 AM,14,1
10.42.0.211-104.193.88.109-42054-80-6,44727,700,73273,203 Holbrooks Rd,30-06-2022  72:00:00 AM,73,1
10.42.0.211-10.42.0.1-5036-53-17,44727,700,73875,9  Marion Rd,30-06-2022  72:00:00 AM,2,0
10.42.0.42-104.193.88.109-50589-80-6,44727,700,74049,786 Marion Rd,30-06-2022  72:00:00 AM,14,1
10.42.0.42-37.1.203.158-50648-443-6,44727,700,72877,22  Crittenden Rd,30-06-2022  72:00:00 AM,7,0
